,url,normal,xss,dir
8750,"127.0.0.1 - - [03/May/2021:03:15:00 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Edi HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
9822,"127.0.0.1 - - [03/May/2021:03:41:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<p oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
14047,"127.0.0.1 - - [03/May/2021:03:40:45 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<form onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
2269,"127.0.0.1 - - [03/May/2021:02:35:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<img/src=@&#32;&#13; onerror"" 400 0 ""-"" ""-""",0,1,0
6729,"127.0.0.1 - - [03/May/2021:03:41:13 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<strike onblur=alert(1)"" 400 0 ""-"" ""-""",0,1,0
1019,"127.0.0.1 - - [03/May/2021:02:34:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<a href=\""javas\\x0Acript:javascript:alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
19859,"127.0.0.1 - - [03/May/2021:03:19:46 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Kiley HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
16089,"127.0.0.1 - - [03/May/2021:10:06:44 -0400] ""GET /DVWA/vulnerabilities/fi/?page=.\\\\..\\\\.\\\\..\\\\.\\\\..\\\\.\\\\..\\\\.\\\\..\\\\etc\\passwd HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
8310,"127.0.0.1 - - [03/May/2021:03:41:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>@keyframes x{}</style><map"" 400 0 ""-"" ""-""",0,1,0
10199,"127.0.0.1 - - [03/May/2021:02:34:55 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<event-source src=\""%(event)s\"""" 400 0 ""-"" ""-""",0,1,0
1540,"127.0.0.1 - - [03/May/2021:02:35:18 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<?xml version=\""1.0\"""" 400 0 ""-"" ""-""",0,1,0
8091,"127.0.0.1 - - [03/May/2021:03:27:00 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tarah HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
191,"127.0.0.1 - - [28/Apr/2021:22:51:05 -0400] ""GET /DVWA/vulnerabilities/sqli/?id=5&Submit=Submit HTTP/1.1"" 200 1667 ""http://127.0.0.1/DVWA/vulnerabilities/sqli/?id=4&Submit=Submit"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19188,"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
10894,"127.0.0.1 - - [03/May/2021:03:10:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ami HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19570,"127.0.0.1 - - [03/May/2021:03:25:48 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Shae HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
10727,"127.0.0.1 - - [03/May/2021:10:06:50 -0400] ""GET /DVWA/vulnerabilities/fi/?page=../..//../..//../..//..///etc/passwd HTTP/1.1"" 200 2421 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
14802,"127.0.0.1 - - [28/Apr/2021:22:32:37 -0400] ""GET /DVWA/vulnerabilities/fi/?page=%2f%2e%5c%5c%2e%2f%2e%5c%5c%2e%2f%2e%5c%5c%2e%2f%2e%5c%5c%2e%2f%2e%5c%5c%2e%2f%2e%5c%5c%2e%2fboot%2eini HTTP/1.1"" 200 1315 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
7807,"127.0.0.1 - - [03/May/2021:03:17:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Iain HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
3972,"127.0.0.1 - - [03/May/2021:03:40:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<article id=x"" 400 0 ""-"" ""-""",0,1,0
2992,"127.0.0.1 - - [03/May/2021:02:23:52 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20contenteditable%20onkeyup%3dalert(1)%3epress%20any%20key!%20 HTTP/1.1"" 200 1689 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,1,0
2984,"127.0.0.1 - - [03/May/2021:03:13:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Corabelle HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
16148,"127.0.0.1 - - [03/May/2021:03:21:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Lynette HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
10806,"127.0.0.1 - - [03/May/2021:02:34:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<img \\x11src=x"" 400 0 ""-"" ""-""",0,1,0
4908,"127.0.0.1 - - [03/May/2021:03:07:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=secret HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
591,"127.0.0.1 - - [03/May/2021:03:40:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<address onmouseover=\""alert(1)\"">test</address>"" 400 0 ""-"" ""-""",0,1,0
3460,"127.0.0.1 - - [03/May/2021:10:24:00 -0400] ""GET /DVWA/vulnerabilities/fi/?page=firewall.php HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
15666,"127.0.0.1 - - [03/May/2021:03:41:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<q id=x"" 400 0 ""-"" ""-""",0,1,0
10214,"127.0.0.1 - - [03/May/2021:03:24:18 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Preston HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
6413,"127.0.0.1 - - [03/May/2021:02:35:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<STYLE>li {list-style-image:"" 400 0 ""-"" ""-""",0,1,0
13517,"127.0.0.1 - - [03/May/2021:03:08:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=sw HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
137,"127.0.0.1 - - [03/May/2021:03:40:40 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
1503,"127.0.0.1 - - [28/Apr/2021:22:49:39 -0400] ""GET /DVWA/instructions.php HTTP/1.1"" 200 7546 ""http://127.0.0.1/DVWA/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
355,"127.0.0.1 - - [03/May/2021:02:35:13 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=&lt;LINK REL=&quot;stylesheet&quot;"" 400 0 ""-"" ""-""",0,1,0
17879,"127.0.0.1 - - [03/May/2021:03:41:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>@keyframes x{}</style><footer"" 400 0 ""-"" ""-""",0,1,0
11708,"127.0.0.1 - - [03/May/2021:03:13:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Constantin HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13521,"127.0.0.1 - - [03/May/2021:02:35:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<meta content=\""&NewLine;"" 400 0 ""-"" ""-""",0,1,0
629,"127.0.0.1 - - [03/May/2021:03:22:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Mervin HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
18245,"127.0.0.1 - - [28/Apr/2021:22:32:33 -0400] ""GET /DVWA/vulnerabilities/fi/?page=%2f%2e%2e%5c%2e%2e%2f%2e%2e%5c%2e%2e%2f%2e%2e%5c%2e%2e%2f%2e%2e%5c%2e%2e%2f%2e%2e%5c%2e%2e%2f%2e%2e%5c%2e%2e%2fboot%2eini HTTP/1.1"" 200 1315 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
13528,"127.0.0.1 - - [03/May/2021:03:40:45 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<form onkeypress=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
9415,"127.0.0.1 - - [03/May/2021:03:19:41 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Khai HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
322,"127.0.0.1 - - [03/May/2021:03:27:40 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tybi HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
12298,"127.0.0.1 - - [03/May/2021:03:41:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<track id=x"" 400 0 ""-"" ""-""",0,1,0
16861,"127.0.0.1 - - [03/May/2021:03:16:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Georgine HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
991,"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<textarea onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
4711,"127.0.0.1 - - [03/May/2021:02:34:59 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=&#00;</form><input type&#61;\""date\"""" 400 0 ""-"" ""-""",0,1,0
9204,"127.0.0.1 - - [03/May/2021:03:27:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tresa HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13555,"127.0.0.1 - - [28/Apr/2021:22:31:45 -0400] ""GET /DVWA/vulnerabilities/fi/?page=%5c%5c%26apos%3b%2fbin%2fcat%20%2fetc%2fshadow%5c%5c%26apos%3b HTTP/1.1"" 200 1315 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
13369,"127.0.0.1 - - [03/May/2021:03:40:39 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
13698,"127.0.0.1 - - [03/May/2021:10:05:13 -0400] ""GET /DVWA/vulnerabilities/fi/?page=..%5c..%5c..%5cetc%5cpasswd HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
9928,"127.0.0.1 - - [03/May/2021:03:40:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<bdi onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
7856,"127.0.0.1 - - [03/May/2021:03:13:58 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Danial HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13501,"127.0.0.1 - - [03/May/2021:03:05:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=dav HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
9484,"127.0.0.1 - - [03/May/2021:03:13:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Chiu HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
7046,"127.0.0.1 - - [03/May/2021:03:40:18 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<x onxxx=1"" 400 0 ""-"" ""-""",0,1,0
15087,"127.0.0.1 - - [03/May/2021:03:13:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Cho-Kuen HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2320,"127.0.0.1 - - [03/May/2021:03:16:26 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Garth HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
8786,"127.0.0.1 - - [03/May/2021:03:26:18 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Sil HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
9533,"127.0.0.1 - - [03/May/2021:03:21:24 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Malissa HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
10460,"127.0.0.1 - - [03/May/2021:03:06:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=foo HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
7613,"127.0.0.1 - - [03/May/2021:03:15:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Eleanore HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
14424,"127.0.0.1 - - [03/May/2021:03:18:59 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Judy HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19496,"127.0.0.1 - - [03/May/2021:03:40:22 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<area draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
3261,"127.0.0.1 - - [03/May/2021:03:20:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Laslo HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
16883,"127.0.0.1 - - [03/May/2021:03:26:37 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Stephani HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2361,"127.0.0.1 - - [03/May/2021:03:22:04 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Maude HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
14370,"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<cite id=x"" 400 0 ""-"" ""-""",0,1,0
18951,"127.0.0.1 - - [03/May/2021:10:05:29 -0400] ""GET /DVWA/vulnerabilities/fi/?page=%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/etc/passwd HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
18850,"127.0.0.1 - - [03/May/2021:03:19:42 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Khosro HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
17276,"127.0.0.1 - - [03/May/2021:03:08:14 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=target HTTP/1.1"" 200 1694 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19776,"127.0.0.1 - - [03/May/2021:02:34:47 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<body onpagehide"" 400 0 ""-"" ""-""",0,1,0
16686,"127.0.0.1 - - [03/May/2021:03:26:17 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Siggy HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13467,"127.0.0.1 - - [03/May/2021:10:23:35 -0400] ""GET /DVWA/vulnerabilities/fi/?page=bean.php HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
549,"127.0.0.1 - - [03/May/2021:03:05:52 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=creation HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
10598,"127.0.0.1 - - [03/May/2021:03:41:40 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div id=\""119\""><iframe"" 400 0 ""-"" ""-""",0,1,0
11646,"127.0.0.1 - - [28/Apr/2021:22:15:24 -0400] ""GET /DVWA/dvwa/images/logo.png HTTP/1.1"" 304 181 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=a"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
15038,"127.0.0.1 - - [03/May/2021:03:06:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=html HTTP/1.1"" 200 1694 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
8085,"127.0.0.1 - - [03/May/2021:03:23:43 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Padriac HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
4592,"127.0.0.1 - - [03/May/2021:03:41:27 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<svg><colgroup onload=alert(1)></colgroup>"" 400 0 ""-"" ""-""",0,1,0
9098,"127.0.0.1 - - [03/May/2021:03:10:50 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Angelica HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2098,"127.0.0.1 - - [03/May/2021:03:10:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Aleece HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
4759,"127.0.0.1 - - [03/May/2021:03:28:42 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Yutaka HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
5460,"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<canvas onpaste=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
3479,"127.0.0.1 - - [03/May/2021:03:25:43 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Seline HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
499,"127.0.0.1 - - [03/May/2021:03:18:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Jessica HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
11540,"127.0.0.1 - - [03/May/2021:03:24:58 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Robby HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
12339,"127.0.0.1 - - [03/May/2021:03:40:45 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<footer onmouseenter=\""alert(1)\"">test</footer>"" 400 0 ""-"" ""-""",0,1,0
12219,"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<data onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
11595,"127.0.0.1 - - [03/May/2021:03:27:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tarrah HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
8470,"127.0.0.1 - - [03/May/2021:03:10:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Agatha HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13575,"127.0.0.1 - - [03/May/2021:02:34:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=ABC<div style=\""x:expression\\x5C(javascript:alert(1)\"">DEF"" 400 0 ""-"" ""-""",0,1,0
17701,"127.0.0.1 - - [03/May/2021:03:40:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<svg><script xlink:href=data:,alert(1)"" 400 0 ""-"" ""-""",0,1,0
13299,"127.0.0.1 - - [03/May/2021:03:40:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<isindex formaction=javascript:alert(1)"" 400 0 ""-"" ""-""",0,1,0
11240,"127.0.0.1 - - [03/May/2021:03:19:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Kast HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2495,"127.0.0.1 - - [03/May/2021:03:28:37 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Yolanda HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2699,"127.0.0.1 - - [28/Apr/2021:22:50:57 -0400] ""GET /DVWA/vulnerabilities/sqli/?id=1&Submit=Submit HTTP/1.1"" 200 1662 ""http://127.0.0.1/DVWA/vulnerabilities/sqli/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
14219,"127.0.0.1 - - [03/May/2021:03:14:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Dept HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
